Region,Division,StateNum,CountyNum,State,County,Population,Year
4,9,53,7,washington,chelan,75968,2016
4,9,53,9,washington,clallam,74098,2016
4,9,53,11,washington,clark,465548,2016
4,9,53,13,washington,columbia,3997,2016
4,9,53,15,washington,cowlitz,104756,2016
4,9,53,17,washington,douglas,41272,2016
4,9,53,19,washington,ferry,7542,2016
4,9,53,21,washington,franklin,90315,2016
4,9,53,23,washington,garfield,2257,2016
4,9,53,25,washington,grant,93904,2016
4,9,53,27,washington,grays harbor,71625,2016
4,9,53,29,washington,island,81638,2016
4,9,53,31,washington,jefferson,30909,2016
4,9,53,33,washington,king,2155962,2016
4,9,53,35,washington,kitsap,263109,2016
4,9,53,37,washington,kittitas,44928,2016
4,9,53,39,washington,klickitat,21306,2016
4,9,53,41,washington,lewis,76630,2016
4,9,53,43,washington,lincoln,10333,2016
4,9,53,45,washington,mason,62123,2016
4,9,53,47,washington,okanogan,41479,2016
4,9,53,49,washington,pacific,21209,2016
4,9,53,51,washington,pend oreille,13126,2016
4,9,53,53,washington,pierce,859752,2016
4,9,53,55,washington,san juan,16296,2016
4,9,53,57,washington,skagit,123390,2016
4,9,53,59,washington,skamania,11593,2016
4,9,53,61,washington,snohomish,786946,2016
4,9,53,63,washington,spokane,497437,2016
4,9,53,65,washington,stevens,44214,2016
4,9,53,67,washington,thurston,273923,2016
4,9,53,69,washington,wahkiakum,4176,2016
4,9,53,71,washington,walla walla,59992,2016
4,9,53,73,washington,whatcom,216274,2016
4,9,53,75,washington,whitman,48528,2016
4,9,53,77,washington,yakima,249323,2016
3,5,54,1,west virginia,barbour,16720,2016
3,5,54,3,west virginia,berkeley,113270,2016
3,5,54,5,west virginia,boone,22795,2016
3,5,54,7,west virginia,braxton,14341,2016
3,5,54,9,west virginia,brooke,22707,2016
3,5,54,11,west virginia,cabell,95669,2016
3,5,54,13,west virginia,calhoun,7367,2016
3,5,54,15,west virginia,clay,8843,2016
3,5,54,17,west virginia,doddridge,8583,2016
3,5,54,19,west virginia,fayette,44102,2016
3,5,54,21,west virginia,gilmer,8128,2016
3,5,54,23,west virginia,grant,11643,2016
3,5,54,25,west virginia,greenbrier,35494,2016
3,5,54,27,west virginia,hampshire,23343,2016
3,5,54,29,west virginia,hancock,29621,2016
3,5,54,31,west virginia,hardy,13731,2016
3,5,54,33,west virginia,harrison,68280,2016
3,5,54,35,west virginia,jackson,29172,2016
3,5,54,37,west virginia,jefferson,55848,2016
3,5,54,39,west virginia,kanawha,186097,2016
3,5,54,41,west virginia,lewis,16292,2016
3,5,54,43,west virginia,lincoln,21096,2016
3,5,54,45,west virginia,logan,33644,2016
3,5,54,47,west virginia,mcdowell,19139,2016
3,5,54,49,west virginia,marion,56477,2016
3,5,54,51,west virginia,marshall,31705,2016
3,5,54,53,west virginia,mason,26909,2016
3,5,54,55,west virginia,mercer,60494,2016
3,5,54,57,west virginia,mineral,27322,2016
3,5,54,59,west virginia,mingo,24677,2016
3,5,54,61,west virginia,monongalia,104771,2016
3,5,54,63,west virginia,monroe,13477,2016
3,5,54,65,west virginia,morgan,17583,2016
3,5,54,67,west virginia,nicholas,25291,2016
3,5,54,69,west virginia,ohio,42598,2016
3,5,54,71,west virginia,pendleton,6987,2016
3,5,54,73,west virginia,pleasants,7512,2016
3,5,54,75,west virginia,pocahontas,8518,2016
3,5,54,77,west virginia,preston,33711,2016
3,5,54,79,west virginia,putnam,56692,2016
3,5,54,81,west virginia,raleigh,76259,2016
3,5,54,83,west virginia,randolph,28962,2016
3,5,54,85,west virginia,ritchie,9942,2016
3,5,54,87,west virginia,roane,14128,2016
3,5,54,89,west virginia,summers,13004,2016
3,5,54,91,west virginia,taylor,16947,2016
3,5,54,93,west virginia,tucker,7041,2016
3,5,54,95,west virginia,tyler,8958,2016
3,5,54,97,west virginia,upshur,24610,2016
3,5,54,99,west virginia,wayne,40680,2016
3,5,54,101,west virginia,webster,8575,2016
3,5,54,103,west virginia,wetzel,15641,2016
3,5,54,105,west virginia,wirt,5770,2016
3,5,54,107,west virginia,wood,85718,2016
3,5,54,109,west virginia,wyoming,21753,2016
2,3,55,1,wisconsin,adams,19997,2016
2,3,55,3,wisconsin,ashland,15634,2016
2,3,55,5,wisconsin,barron,45267,2016
2,3,55,7,wisconsin,bayfield,14940,2016
2,3,55,9,wisconsin,brown,259586,2016
2,3,55,11,wisconsin,buffalo,13160,2016
2,3,55,13,wisconsin,burnett,15229,2016
2,3,55,15,wisconsin,calumet,49648,2016
2,3,55,17,wisconsin,chippewa,63567,2016
2,3,55,19,wisconsin,clark,34558,2016
2,3,55,21,wisconsin,columbia,56893,2016
2,3,55,23,wisconsin,crawford,16280,2016
2,3,55,25,wisconsin,dane,530257,2016
2,3,55,27,wisconsin,dodge,87428,2016
2,3,55,29,wisconsin,door,27348,2016
2,3,55,31,wisconsin,douglas,43392,2016
2,3,55,33,wisconsin,dunn,44327,2016
2,3,55,35,wisconsin,eau claire,102885,2016
2,3,55,37,wisconsin,florence,4334,2016
2,3,55,39,wisconsin,fond du lac,102210,2016
2,3,55,41,wisconsin,forest,9020,2016
2,3,55,43,wisconsin,grant,51993,2016
2,3,55,45,wisconsin,green,36812,2016
2,3,55,47,wisconsin,green lake,18623,2016
2,3,55,49,wisconsin,iowa,23470,2016
2,3,55,51,wisconsin,iron,5665,2016
2,3,55,53,wisconsin,jackson,20472,2016
2,3,55,55,wisconsin,jefferson,84545,2016
2,3,55,57,wisconsin,juneau,26359,2016
2,3,55,59,wisconsin,kenosha,167869,2016
2,3,55,61,wisconsin,kewaunee,20384,2016
2,3,55,63,wisconsin,la crosse,117723,2016
2,3,55,65,wisconsin,lafayette,16776,2016
2,3,55,67,wisconsin,langlade,19086,2016
2,3,55,69,wisconsin,lincoln,27854,2016
2,3,55,71,wisconsin,manitowoc,79331,2016
2,3,55,73,wisconsin,marathon,135195,2016
2,3,55,75,wisconsin,marinette,40289,2016
2,3,55,77,wisconsin,marquette,15137,2016
2,3,55,78,wisconsin,menominee,4537,2016
2,3,55,79,wisconsin,milwaukee,955369,2016
2,3,55,81,wisconsin,monroe,45356,2016
2,3,55,83,wisconsin,oconto,37471,2016
2,3,55,85,wisconsin,oneida,35374,2016
2,3,55,87,wisconsin,outagamie,184654,2016
2,3,55,89,wisconsin,ozaukee,88177,2016
2,3,55,91,wisconsin,pepin,7266,2016
2,3,55,93,wisconsin,pierce,41428,2016
2,3,55,95,wisconsin,polk,43297,2016
2,3,55,97,wisconsin,portage,70188,2016
2,3,55,99,wisconsin,price,13424,2016
2,3,55,101,wisconsin,racine,195010,2016
2,3,55,103,wisconsin,richland,17520,2016
2,3,55,105,wisconsin,rock,161421,2016
2,3,55,107,wisconsin,rusk,14092,2016
2,3,55,109,wisconsin,st. croix,87645,2016
2,3,55,111,wisconsin,sauk,63604,2016
2,3,55,113,wisconsin,sawyer,16348,2016
2,3,55,115,wisconsin,shawano,40941,2016
2,3,55,117,wisconsin,sheboygan,115127,2016
2,3,55,119,wisconsin,taylor,20275,2016
2,3,55,121,wisconsin,trempealeau,29624,2016
2,3,55,123,wisconsin,vernon,30543,2016
2,3,55,125,wisconsin,vilas,21464,2016
2,3,55,127,wisconsin,walworth,102775,2016
2,3,55,129,wisconsin,washburn,15610,2016
2,3,55,131,wisconsin,washington,134372,2016
2,3,55,133,wisconsin,waukesha,398225,2016
2,3,55,135,wisconsin,waupaca,51354,2016
2,3,55,137,wisconsin,waushara,24132,2016
2,3,55,139,wisconsin,winnebago,169555,2016
2,3,55,141,wisconsin,wood,73196,2016
4,8,56,1,wyoming,albany,37987,2016
4,8,56,3,wyoming,big horn,11941,2016
4,8,56,5,wyoming,campbell,48800,2016
4,8,56,7,wyoming,carbon,15727,2016
4,8,56,9,wyoming,converse,14127,2016
4,8,56,11,wyoming,crook,7497,2016
4,8,56,13,wyoming,fremont,40245,2016
4,8,56,15,wyoming,goshen,13355,2016
4,8,56,17,wyoming,hot springs,4669,2016
4,8,56,19,wyoming,johnson,8496,2016
4,8,56,21,wyoming,laramie,97968,2016
4,8,56,23,wyoming,lincoln,19076,2016
4,8,56,25,wyoming,natrona,80892,2016
4,8,56,27,wyoming,niobrara,2470,2016
4,8,56,29,wyoming,park,29412,2016
4,8,56,31,wyoming,platte,8675,2016
4,8,56,33,wyoming,sheridan,30049,2016
4,8,56,35,wyoming,sublette,10002,2016
4,8,56,37,wyoming,sweetwater,44245,2016
4,8,56,39,wyoming,teton,23180,2016
4,8,56,41,wyoming,uinta,20711,2016
4,8,56,43,wyoming,washakie,8188,2016
4,8,56,45,wyoming,weston,7198,2016
